time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,0.000000000000000000e+00,3.411049073024756240e+00,0.000000000000000000e+00
5.000000000000000104e-03,4.741273344930647661e-05,1.890863462790668900e-02,1.744821253522745585e-01,-2.020960503620207113e-02,3.357838871603390007e+00,0.000000000000000000e+00
1.000000000000000021e-02,1.885239010178238928e-04,3.747980201483903928e-02,1.743319195955599921e-01,-3.976491211071982168e-02,3.304794930546841591e+00,0.000000000000000000e+00
1.499999999999999944e-02,4.216525826480699356e-04,5.571606681209177042e-02,1.740855415234879022e-01,-5.868101459107884221e-02,3.251925189765921154e+00,0.000000000000000000e+00
2.000000000000000042e-02,7.451306559455697686e-04,7.361998373376511806e-02,1.737461502257197921e-01,-7.697262307078567289e-02,3.199237589584343233e+00,0.000000000000000000e+00
2.500000000000000139e-02,1.157302750943746666e-03,9.119409932643568473e-02,1.733168321692760971e-01,-9.465407811461681864e-02,3.146740061142700107e+00,0.000000000000000000e+00
2.999999999999999889e-02,1.656526213549759435e-03,1.084409536704718097e-01,1.728006030173919183e-01,-1.117393627254255895e-01,3.094440516549034292e+00,0.000000000000000000e+00
3.500000000000000333e-02,2.241171077309945473e-03,1.253630820054247863e-01,1.722004093867808006e-01,-1.282421145108700034e-01,3.042346838876587967e+00,0.000000000000000000e+00
4.000000000000000083e-02,2.909620043099396362e-03,1.419630162733844236e-01,1.715191305448525994e-01,-1.441756375325023432e-01,2.990466872097752304e+00,0.000000000000000000e+00
4.499999999999999833e-02,3.660268466312939593e-03,1.582432865754827833e-01,1.707595800485095794e-01,-1.595529138232482658e-01,2.938808411032701073e+00,0.000000000000000000e+00
5.000000000000000278e-02,4.491524351113647916e-03,1.742064225378784914e-01,1.699245073262073691e-01,-1.743866145624873021e-01,2.887379191381791443e+00,0.000000000000000000e+00
5.500000000000000028e-02,5.401808351279258416e-03,1.898549545845724662e-01,1.690165992050135790e-01,-1.886891109007681200e-01,2.836186879902261815e+00,0.000000000000000000e+00
5.999999999999999778e-02,6.389553777175928720e-03,2.051914151153055033e-01,1.680384813844307268e-01,-2.024724844286897030e-01,2.785239064782053742e+00,0.000000000000000000e+00
6.500000000000000222e-02,7.453206608382046544e-03,2.202183395875821903e-01,1.669927198587713713e-01,-2.157485372866861373e-01,2.734543246256621707e+00,0.000000000000000000e+00
7.000000000000000666e-02,8.591225511481805771e-03,2.349382675025641354e-01,1.658818222898854056e-01,-2.285288019143997262e-01,2.684106827508321746e+00,0.000000000000000000e+00
7.499999999999999722e-02,9.802081862548543689e-03,2.493537432951888344e-01,1.647082393320408178e-01,-2.408245504400393089e-01,2.633937105882230956e+00,0.000000000000000000e+00
8.000000000000000167e-02,1.108425977384099731e-02,2.634673171294059646e-01,1.634743659107541491e-01,-2.526468037116253451e-01,2.584041264447167752e+00,0.000000000000000000e+00
